what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.format",1381761315422
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381761316377
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1381761403028
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381761406027
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381761406099
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381761437716
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381761561923
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381761563700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381761564350
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381761623150
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381761626035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1381761629076
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1381761629194
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381761631513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381761631988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381761632514
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381761645226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381761648568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381761649713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381761650137
