what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381591121730
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381591129333
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381591129730
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1381591131134
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381591140492
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381591140492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381591142246
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381591143777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381591144195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381591150277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381591150637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381591345235
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1381591348611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381591356210
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381591497372
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381591497843
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381591497990
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381591501030
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381591503591
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381591513147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381591521713
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381591601956
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1381591607395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381591614792
